base_term,term,field,count,quoted_count,quoted_phrase_found,query_translation
Mulder-Neubauer Test,"""Mulder and Neubauer Test""",title/abstract,0,0,False,Mulder[Title/Abstract] AND Neubauer[Title/Abstract] AND Test[Title/Abstract]
Mulder-Neubauer Test,"""Mulder's and Neubauer's Test""",title/abstract,0,0,False,Mulder's[Title/Abstract] AND Neubauer's[Title/Abstract] AND Test[Title/Abstract]
Mulder-Neubauer Test,"""Mulder and Neubauer's Test""",title/abstract,0,0,False,Mulder[Title/Abstract] AND Neubauer's[Title/Abstract] AND Test[Title/Abstract]
Mulder-Neubauer Test,"""Mulder Neubauer's Test""",title/abstract,0,0,False,Mulder[Title/Abstract] AND Neubauer's[Title/Abstract] AND Test[Title/Abstract]
Mulder-Neubauer Test,"""Mulder-Neubauer's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Mulder-Neubauer Test,"""Test of Mulder and Neubauer""",title/abstract,0,0,False,Test[Title/Abstract] AND Mulder[Title/Abstract] AND Neubauer[Title/Abstract]
Mulder-Neubauer Test,"""Test of Mulder Neubauer""",title/abstract,0,0,False,Test[Title/Abstract] AND Mulder[Title/Abstract] AND Neubauer[Title/Abstract]
Mulder-Neubauer Test,"""Test of Mulder-Neubauer""",title/abstract,1489563,0,False,Test[Title/Abstract]
Mulder Test,"""Mulder Test""",title/abstract,6,0,False,Mulder[Title/Abstract] AND Test[Title/Abstract]
Mulder Test,"""Mulder's Test""",title/abstract,3,0,False,Mulder's[Title/Abstract] AND Test[Title/Abstract]
Mulder Test,"""Test of Mulder""",title/abstract,6,0,False,Test[Title/Abstract] AND Mulder[Title/Abstract]
Nakayama Test,"""Nakayama Test""",title/abstract,39,0,False,Nakayama[Title/Abstract] AND Test[Title/Abstract]
Nakayama Test,"""Nakayama's Test""",title/abstract,4,0,False,Nakayama's[Title/Abstract] AND Test[Title/Abstract]
Nakayama Test,"""Test of Nakayama""",title/abstract,39,0,False,Test[Title/Abstract] AND Nakayama[Title/Abstract]
Natelson Microgasometer,"""Natelson Microgasometer""",title/abstract,5,5,True,"""Natelson Microgasometer""[Title/Abstract]"
Natelson Microgasometer,"""Natelson's Microgasometer""",title/abstract,0,0,False,Natelson's[Title/Abstract] AND Microgasometer[Title/Abstract]
Natelson Microgasometer,"""Microgasometer of Natelson""",title/abstract,6,0,False,Microgasometer[Title/Abstract] AND Natelson[Title/Abstract]
Naumann Test,"""Naumann Test""",title/abstract,1,0,False,Naumann[Title/Abstract] AND Test[Title/Abstract]
Naumann Test,"""Naumann's Test""",title/abstract,0,0,False,Naumann's[Title/Abstract] AND Test[Title/Abstract]
Naumann Test,"""Test of Naumann""",title/abstract,1,0,False,Test[Title/Abstract] AND Naumann[Title/Abstract]
Nelson-Somogyi Method,"""Nelson-Somogyi Method""",title/abstract,3,3,True,"""Nelson-Somogyi Method""[Title/Abstract]"
Nelson-Somogyi Method,"""Nelson Somogyi Method""",title/abstract,3,3,True,"""Nelson Somogyi Method""[Title/Abstract]"
Nelson-Somogyi Method,"""Nelson and Somogyi Method""",title/abstract,17,0,False,Nelson[Title/Abstract] AND Somogyi[Title/Abstract] AND Method[Title/Abstract]
Nelson-Somogyi Method,"""Nelson's and Somogyi's Method""",title/abstract,0,0,False,Nelson's[Title/Abstract] AND Somogyi's[Title/Abstract] AND Method[Title/Abstract]
Nelson-Somogyi Method,"""Nelson and Somogyi's Method""",title/abstract,1,0,False,Nelson[Title/Abstract] AND Somogyi's[Title/Abstract] AND Method[Title/Abstract]
Nelson-Somogyi Method,"""Nelson Somogyi's Method""",title/abstract,1,0,False,Nelson[Title/Abstract] AND Somogyi's[Title/Abstract] AND Method[Title/Abstract]
Nelson-Somogyi Method,"""Nelson-Somogyi's Method""",title/abstract,1,0,False,Nelson-Somogyi's[Title/Abstract] AND Method[Title/Abstract]
Nelson-Somogyi Method,"""Method of Nelson and Somogyi""",title/abstract,17,0,False,Method[Title/Abstract] AND Nelson[Title/Abstract] AND Somogyi[Title/Abstract]
Nelson-Somogyi Method,"""Method of Nelson Somogyi""",title/abstract,17,0,False,Method[Title/Abstract] AND Nelson[Title/Abstract] AND Somogyi[Title/Abstract]
Nelson-Somogyi Method,"""Method of Nelson-Somogyi""",title/abstract,5,0,False,Method[Title/Abstract] AND Nelson-Somogyi[Title/Abstract]
Nencki-Siever Test,"""Nencki-Siever Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Nencki-Siever Test,"""Nencki Siever Test""",title/abstract,0,0,False,Nencki[Title/Abstract] AND Siever[Title/Abstract] AND Test[Title/Abstract]
Nencki-Siever Test,"""Nencki and Siever Test""",title/abstract,0,0,False,Nencki[Title/Abstract] AND Siever[Title/Abstract] AND Test[Title/Abstract]
Nencki-Siever Test,"""Nencki's and Siever's Test""",title/abstract,0,0,False,Nencki's[Title/Abstract] AND Siever's[Title/Abstract] AND Test[Title/Abstract]
Nencki-Siever Test,"""Nencki and Siever's Test""",title/abstract,0,0,False,Nencki[Title/Abstract] AND Siever's[Title/Abstract] AND Test[Title/Abstract]
Nencki-Siever Test,"""Nencki Siever's Test""",title/abstract,0,0,False,Nencki[Title/Abstract] AND Siever's[Title/Abstract] AND Test[Title/Abstract]
Nencki-Siever Test,"""Nencki-Siever's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Nencki-Siever Test,"""Test of Nencki and Siever""",title/abstract,0,0,False,Test[Title/Abstract] AND Nencki[Title/Abstract] AND Siever[Title/Abstract]
Nencki-Siever Test,"""Test of Nencki Siever""",title/abstract,0,0,False,Test[Title/Abstract] AND Nencki[Title/Abstract] AND Siever[Title/Abstract]
Nencki-Siever Test,"""Test of Nencki-Siever""",title/abstract,1489563,0,False,Test[Title/Abstract]
Nesslerization,"""Nesslerization""",title/abstract,25,25,True,"""Nesslerization""[Title/Abstract]"
Nessler Reagent,"""Nessler Reagent""",title/abstract,12,12,True,"""Nessler Reagent""[Title/Abstract]"
Nessler Reagent,"""Nessler's Reagent""",title/abstract,29,29,True,"""Nessler's Reagent""[Title/Abstract]"
Nessler Reagent,"""Reagent of Nessler""",title/abstract,16,0,False,Reagent[Title/Abstract] AND Nessler[Title/Abstract]
Neumann Test,"""Neumann Test""",title/abstract,70,0,False,Neumann[Title/Abstract] AND Test[Title/Abstract]
Neumann Test,"""Neumann's Test""",title/abstract,4,0,False,Neumann's[Title/Abstract] AND Test[Title/Abstract]
Neumann Test,"""Test of Neumann""",title/abstract,70,0,False,Test[Title/Abstract] AND Neumann[Title/Abstract]
Noble Test,"""Noble Test""",title/abstract,391,0,False,Noble[Title/Abstract] AND Test[Title/Abstract]
Noble Test,"""Noble's Test""",title/abstract,2,0,False,Noble's[Title/Abstract] AND Test[Title/Abstract]
Noble Test,"""Test of Noble""",title/abstract,391,0,False,Test[Title/Abstract] AND Noble[Title/Abstract]
Noguchi Butyric Acid Test,"""Noguchi Butyric Acid Test""",title/abstract,1,0,False,Noguchi[Title/Abstract] AND Butyric[Title/Abstract] AND Acid[Title/Abstract] AND Test[Title/Abstract]
Noguchi Butyric Acid Test,"""Noguchi's Butyric Acid Test""",title/abstract,0,0,False,Noguchi's[Title/Abstract] AND Butyric[Title/Abstract] AND Acid[Title/Abstract] AND Test[Title/Abstract]
Noguchi Butyric Acid Test,"""Butyric Acid Test of Noguchi""",title/abstract,1,0,False,Butyric[Title/Abstract] AND Acid[Title/Abstract] AND Test[Title/Abstract] AND Noguchi[Title/Abstract]
Nonne-Apelt Test,"""Nonne-Apelt Test""",title/abstract,0,0,False,Nonne-Apelt[Title/Abstract] AND Test[Title/Abstract]
Nonne-Apelt Test,"""Nonne Apelt Test""",title/abstract,0,0,False,Nonne[Title/Abstract] AND Apelt[Title/Abstract] AND Test[Title/Abstract]
Nonne-Apelt Test,"""Nonne and Apelt Test""",title/abstract,0,0,False,Nonne[Title/Abstract] AND Apelt[Title/Abstract] AND Test[Title/Abstract]
Nonne-Apelt Test,"""Nonne's and Apelt's Test""",title/abstract,0,0,False,Nonne's[Title/Abstract] AND Test[Title/Abstract]
Nonne-Apelt Test,"""Nonne and Apelt's Test""",title/abstract,1,0,False,Nonne[Title/Abstract] AND Test[Title/Abstract]
Nonne-Apelt Test,"""Nonne Apelt's Test""",title/abstract,1,0,False,Nonne[Title/Abstract] AND Test[Title/Abstract]
Nonne-Apelt Test,"""Nonne-Apelt's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Nonne-Apelt Test,"""Test of Nonne and Apelt""",title/abstract,0,0,False,Test[Title/Abstract] AND Nonne[Title/Abstract] AND Apelt[Title/Abstract]
Nonne-Apelt Test,"""Test of Nonne Apelt""",title/abstract,0,0,False,Test[Title/Abstract] AND Nonne[Title/Abstract] AND Apelt[Title/Abstract]
Nonne-Apelt Test,"""Test of Nonne-Apelt""",title/abstract,0,0,False,Test[Title/Abstract] AND Nonne-Apelt[Title/Abstract]
Nylander Test,"""Nylander Test""",title/abstract,3,0,False,Nylander[Title/Abstract] AND Test[Title/Abstract]
Nylander Test,"""Nylander's Test""",title/abstract,0,0,False,Nylander's[Title/Abstract] AND Test[Title/Abstract]
Nylander Test,"""Test of Nylander""",title/abstract,3,0,False,Test[Title/Abstract] AND Nylander[Title/Abstract]
Obermayer Reagent,"""Obermayer Reagent""",title/abstract,0,0,False,Obermayer[Title/Abstract] AND Reagent[Title/Abstract]
Obermayer Reagent,"""Obermayer's Reagent""",title/abstract,53844,0,False,Reagent[Title/Abstract]
Obermayer Reagent,"""Reagent of Obermayer""",title/abstract,0,0,False,Reagent[Title/Abstract] AND Obermayer[Title/Abstract]
Obermayer Test,"""Obermayer Test""",title/abstract,1,0,False,Obermayer[Title/Abstract] AND Test[Title/Abstract]
Obermayer Test,"""Obermayer's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Obermayer Test,"""Test of Obermayer""",title/abstract,1,0,False,Test[Title/Abstract] AND Obermayer[Title/Abstract]
Oliver Test,"""Oliver Test""",title/abstract,63,0,False,Oliver[Title/Abstract] AND Test[Title/Abstract]
Oliver Test,"""Oliver's Test""",title/abstract,3,0,False,Oliver's[Title/Abstract] AND Test[Title/Abstract]
Oliver Test,"""Test of Oliver""",title/abstract,63,0,False,Test[Title/Abstract] AND Oliver[Title/Abstract]
Oliver Test Papers,"""Oliver Test Papers""",title/abstract,0,0,False,Oliver[Title/Abstract] AND Test[Title/Abstract] AND Papers[Title/Abstract]
Oliver Test Papers,"""Oliver's Test Papers""",title/abstract,0,0,False,Oliver's[Title/Abstract] AND Test[Title/Abstract] AND Papers[Title/Abstract]
Oliver Test Papers,"""Test Papers of Oliver""",title/abstract,0,0,False,Test[Title/Abstract] AND Papers[Title/Abstract] AND Oliver[Title/Abstract]
Ostwald-Folin Pipette,"""Ostwald-Folin Pipette""",title/abstract,6234,0,False,Pipette[Title/Abstract]
Ostwald-Folin Pipette,"""Ostwald Folin Pipette""",title/abstract,0,0,False,Ostwald[Title/Abstract] AND Folin[Title/Abstract] AND Pipette[Title/Abstract]
Ostwald-Folin Pipette,"""Ostwald and Folin Pipette""",title/abstract,0,0,False,Ostwald[Title/Abstract] AND Folin[Title/Abstract] AND Pipette[Title/Abstract]
Ostwald-Folin Pipette,"""Ostwald's and Folin's Pipette""",title/abstract,0,0,False,Ostwald's[Title/Abstract] AND Folin's[Title/Abstract] AND Pipette[Title/Abstract]
Ostwald-Folin Pipette,"""Ostwald and Folin's Pipette""",title/abstract,0,0,False,Ostwald[Title/Abstract] AND Folin's[Title/Abstract] AND Pipette[Title/Abstract]
Ostwald-Folin Pipette,"""Ostwald Folin's Pipette""",title/abstract,0,0,False,Ostwald[Title/Abstract] AND Folin's[Title/Abstract] AND Pipette[Title/Abstract]
Ostwald-Folin Pipette,"""Ostwald-Folin's Pipette""",title/abstract,6234,0,False,Pipette[Title/Abstract]
Ostwald-Folin Pipette,"""Pipette of Ostwald and Folin""",title/abstract,0,0,False,Pipette[Title/Abstract] AND Ostwald[Title/Abstract] AND Folin[Title/Abstract]
Ostwald-Folin Pipette,"""Pipette of Ostwald Folin""",title/abstract,0,0,False,Pipette[Title/Abstract] AND Ostwald[Title/Abstract] AND Folin[Title/Abstract]
Ostwald-Folin Pipette,"""Pipette of Ostwald-Folin""",title/abstract,6234,0,False,Pipette[Title/Abstract]
Ott Test,"""Ott Test""",title/abstract,81,0,False,Ott[Title/Abstract] AND Test[Title/Abstract]
Ott Test,"""Ott's Test""",title/abstract,3,0,False,Ott's[Title/Abstract] AND Test[Title/Abstract]
Ott Test,"""Test of Ott""",title/abstract,81,0,False,Test[Title/Abstract] AND Ott[Title/Abstract]
Pandy Test,"""Pandy Test""",title/abstract,4,4,True,"""Pandy Test""[Title/Abstract]"
Pandy Test,"""Pandy's Test""",title/abstract,11,11,True,"""Pandy's Test""[Title/Abstract]"
Pandy Test,"""Test of Pandy""",title/abstract,5,0,False,Test[Title/Abstract] AND Pandy[Title/Abstract]
Pavy Method,"""Pavy Method""",title/abstract,0,0,False,Pavy[Title/Abstract] AND Method[Title/Abstract]
Pavy Method,"""Pavy's Method""",title/abstract,0,0,False,Pavy's[Title/Abstract] AND Method[Title/Abstract]
Pavy Method,"""Method of Pavy""",title/abstract,0,0,False,Method[Title/Abstract] AND Pavy[Title/Abstract]
Pearson-Stern-MacGavack Method,"""Pearson-Stern-MacGavack Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Pearson-Stern-MacGavack Method,"""Pearson Stern MacGavack Method""",title/abstract,0,0,False,Pearson[Title/Abstract] AND Stern[Title/Abstract] AND Method[Title/Abstract]
Pearson-Stern-MacGavack Method,"""Pearson, Stern and MacGavack Method""",title/abstract,0,0,False,Pearson[Title/Abstract] AND Stern[Title/Abstract] AND Method[Title/Abstract]
Pearson-Stern-MacGavack Method,"""Pearson, Stern, and MacGavack Method""",title/abstract,0,0,False,Pearson[Title/Abstract] AND Stern[Title/Abstract] AND Method[Title/Abstract]
Pearson-Stern-MacGavack Method,"""Pearson's, Stern's and MacGavack's Method""",title/abstract,0,0,False,Pearson's[Title/Abstract] AND Stern's[Title/Abstract] AND Method[Title/Abstract]
Pearson-Stern-MacGavack Method,"""Pearson's, Stern's, and MacGavack's Method""",title/abstract,0,0,False,Pearson's[Title/Abstract] AND Stern's[Title/Abstract] AND Method[Title/Abstract]
Pearson-Stern-MacGavack Method,"""Pearson, Stern and MacGavack's Method""",title/abstract,0,0,False,Pearson[Title/Abstract] AND Stern[Title/Abstract] AND Method[Title/Abstract]
Pearson-Stern-MacGavack Method,"""Pearson, Stern, and MacGavack's Method""",title/abstract,0,0,False,Pearson[Title/Abstract] AND Stern[Title/Abstract] AND Method[Title/Abstract]
Pearson-Stern-MacGavack Method,"""Pearson Stern MacGavack's Method""",title/abstract,0,0,False,Pearson[Title/Abstract] AND Stern[Title/Abstract] AND Method[Title/Abstract]
Pearson-Stern-MacGavack Method,"""Pearson-Stern-MacGavack's Method""",title/abstract,2134555,0,False,Method[Title/Abstract]
Pearson-Stern-MacGavack Method,"""Method of Pearson and Stern and MacGavack""",title/abstract,0,0,False,Method[Title/Abstract] AND Pearson[Title/Abstract] AND Stern[Title/Abstract]
Pearson-Stern-MacGavack Method,"""Method of Pearson Stern MacGavack""",title/abstract,0,0,False,Method[Title/Abstract] AND Pearson[Title/Abstract] AND Stern[Title/Abstract]
Pearson-Stern-MacGavack Method,"""Method of Pearson-Stern-MacGavack""",title/abstract,2134555,0,False,Method[Title/Abstract]
Pearson-Stern-MacGavack Method,"""Method of Pearson, Stern and MacGavack""",title/abstract,0,0,False,Method[Title/Abstract] AND Pearson[Title/Abstract] AND Stern[Title/Abstract]
Pearson-Stern-MacGavack Method,"""Method of Pearson, Stern, and MacGavack""",title/abstract,0,0,False,Method[Title/Abstract] AND Pearson[Title/Abstract] AND Stern[Title/Abstract]
Pettenkofer Test,"""Pettenkofer Test""",title/abstract,0,0,False,Pettenkofer[Title/Abstract] AND Test[Title/Abstract]
Pettenkofer Test,"""Pettenkofer's Test""",title/abstract,0,0,False,Pettenkofer's[Title/Abstract] AND Test[Title/Abstract]
Pettenkofer Test,"""Test of Pettenkofer""",title/abstract,0,0,False,Test[Title/Abstract] AND Pettenkofer[Title/Abstract]
Piotrowski Reaction,"""Piotrowski Reaction""",title/abstract,0,0,False,Piotrowski[Title/Abstract] AND Reaction[Title/Abstract]
Piotrowski Reaction,"""Piotrowski's Reaction""",title/abstract,0,0,False,Piotrowski's[Title/Abstract] AND Reaction[Title/Abstract]
Piotrowski Reaction,"""Reaction of Piotrowski""",title/abstract,0,0,False,Reaction[Title/Abstract] AND Piotrowski[Title/Abstract]
Piria Test,"""Piria Test""",title/abstract,0,0,False,Piria[Title/Abstract] AND Test[Title/Abstract]
Piria Test,"""Piria's Test""",title/abstract,1489563,0,False,Test[Title/Abstract]
Piria Test,"""Test of Piria""",title/abstract,0,0,False,Test[Title/Abstract] AND Piria[Title/Abstract]
Pisano Method,"""Pisano Method""",title/abstract,9,9,True,"""Pisano Method""[Title/Abstract]"
Pisano Method,"""Pisano's Method""",title/abstract,3,3,True,"""Pisano's Method""[Title/Abstract]"
Pisano Method,"""Method of Pisano""",title/abstract,22,0,False,Method[Title/Abstract] AND Pisano[Title/Abstract]
Porter-Silber Chromogens Test,"""Porter-Silber Chromogens Test""",title/abstract,1,0,False,Porter-Silber[Title/Abstract] AND Chromogens[Title/Abstract] AND Test[Title/Abstract]
Porter-Silber Chromogens Test,"""Porter Silber Chromogens Test""",title/abstract,1,0,False,Porter[Title/Abstract] AND Silber[Title/Abstract] AND Chromogens[Title/Abstract] AND Test[Title/Abstract]
Porter-Silber Chromogens Test,"""Porter and Silber Chromogens Test""",title/abstract,1,0,False,Porter[Title/Abstract] AND Silber[Title/Abstract] AND Chromogens[Title/Abstract] AND Test[Title/Abstract]
Porter-Silber Chromogens Test,"""Porter's and Silber's Chromogens Test""",title/abstract,0,0,False,Porter's[Title/Abstract] AND Silber's[Title/Abstract] AND Chromogens[Title/Abstract] AND Test[Title/Abstract]
Porter-Silber Chromogens Test,"""Porter and Silber's Chromogens Test""",title/abstract,0,0,False,Porter[Title/Abstract] AND Silber's[Title/Abstract] AND Chromogens[Title/Abstract] AND Test[Title/Abstract]
Porter-Silber Chromogens Test,"""Porter Silber's Chromogens Test""",title/abstract,0,0,False,Porter[Title/Abstract] AND Silber's[Title/Abstract] AND Chromogens[Title/Abstract] AND Test[Title/Abstract]
Porter-Silber Chromogens Test,"""Porter-Silber's Chromogens Test""",title/abstract,0,0,False,Porter-Silber's[Title/Abstract] AND Chromogens[Title/Abstract] AND Test[Title/Abstract]
Porter-Silber Chromogens Test,"""Chromogens Test of Porter and Silber""",title/abstract,1,0,False,Chromogens[Title/Abstract] AND Test[Title/Abstract] AND Porter[Title/Abstract] AND Silber[Title/Abstract]
Porter-Silber Chromogens Test,"""Chromogens Test of Porter Silber""",title/abstract,1,0,False,Chromogens[Title/Abstract] AND Test[Title/Abstract] AND Porter[Title/Abstract] AND Silber[Title/Abstract]
Porter-Silber Chromogens Test,"""Chromogens Test of Porter-Silber""",title/abstract,1,0,False,Chromogens[Title/Abstract] AND Test[Title/Abstract] AND Porter-Silber[Title/Abstract]
Praetorius Enzymatic Procedure,"""Praetorius Enzymatic Procedure""",title/abstract,1,0,False,Praetorius[Title/Abstract] AND Enzymatic[Title/Abstract] AND Procedure[Title/Abstract]
Praetorius Enzymatic Procedure,"""Praetorius' Enzymatic Procedure""",title/abstract,0,0,False,Praetorius'[Title/Abstract] AND Enzymatic[Title/Abstract] AND Procedure[Title/Abstract]
Praetorius Enzymatic Procedure,"""Praetorius's Enzymatic Procedure""",title/abstract,5209,0,False,Enzymatic[Title/Abstract] AND Procedure[Title/Abstract]
